vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants	F1_man	F2_man	F3_man	plt_code	plt_stress	plt_word	t_man
AY	1	SOMETIMES	705.5	1500.6	2390.0	110.8	132.5	810.6	396.867	396.827	396.907	0.08	41	4	1	2	3	3		m	641.3	1358.2	687.6	1456.1	705.5	1500.6	704.4	1538.7	672.6	1569.0	5		710	1515	2467	41.4123	1	(some)times	396.871
ER	1	PERMANENT	567.7	1172.1	1772.8	118.0	121.6	88.8	397.189	397.146	397.276	0.13	94	4	1	2	1	2			552.6	1199.6	567.8	1170.3	567.6	1174.4	564.0	1205.3	531.5	1206.1	5		570	1173	1777	94.60012	1	permanent	397.21
IY	1	LEAST	383.1	1965.7	2518.7	112.2	118.3	404.1	398.932	398.915	398.965	0.05	11	3	4	1	7	3			394.2	1933.6	383.1	1965.7	368.2	2010.2	354.7	2036.6	348.4	2048.8	5		381	1988	2533	11.34173	1	least	398.9351
IH	1	FIXED	452.2	1856.7	2247.8	68.8	99.3	447.6	400.007	399.99	400.04	0.05	1	1	6	1	1	3			454.8	1830.5	452.2	1856.7	445.3	1897.5	436.5	1926.0	424.3	1959.0	5		449	1874	2220	1.16113	1	fixed	400.0106
AO	1	FLOOR	521.1	902.9	2291.5	98.4	73.0	263.8	402.062	402.028	402.129	0.101	64	6	4	2	8	0			509.3	888.1	522.2	904.5	541.3	948.1	557.7	1023.0	563.6	1101.3	5		500	881	2487	64.6008	1	floor	402.0205
AE	1	MAT	703.7	1796.4	2661.8	75.0	85.4	891.6	402.84	402.753	403.013	0.26	3	1	4	1	2	0			686.3	1768.9	706.2	1798.5	718.8	1819.2	723.1	1811.7	709.5	1792.5	5		711	1807	2562	3.1412	1	mat	402.8681
AO	1	SMALLER	589.7	889.4	3107.4	59.0	70.6	454.5	404.19	404.137	404.296	0.159	53	5	4	2	2	1			568.8	847.0	592.6	896.6	607.5	929.5	613.9	941.9	617.9	951.8	5		614	943	3100	53.54201	1	smaller	404.2485
AO	1	DOOR	502.4	993.2	2160.6	80.6	83.9	1040.5	406.064	406.01	406.171	0.161	64	6	4	2	3	0			499.1	1110.9	502.2	974.3	511.8	917.1	537.1	941.0	561.7	1062.5	6		500	934	2258	64.6003	1	door	406.0733
AA	1	FAR	673.9	1171.2	2200.1	47.3	45.4	195.9	415.299	415.269	415.359	0.09	44	6	4	2	1	0			645.2	1148.4	676.1	1173.2	695.5	1201.0	696.0	1226.8	680.8	1269.4	5		700	1202	2165	44.6001	1	far	415.3183
OW	1	KNOW	620.4	1550.3	2568.5	105.4	162.5	630.1	415.673	415.659	415.779	0.12	63	0	0	0	4	0			624.4	1529.1	631.4	1435.1	618.3	1336.4	601.8	1282.6	566.8	1251.0	4		634	1499	2417	62.0004	1	know	415.6858
IH	1	SYRACUSE	515.8	1640.3	3407.7	74.1	110.9	395.6	415.955	415.928	416.008	0.08	14	6	4	2	3	2			520.7	1643.5	514.9	1639.8	507.5	1648.4	505.7	1681.5	503.7	1697.6	4		516	1616	2351	1.60032	1	Syracuse	415.9564
AA	1	NOT	827.8	1529.8	2925.9	128.0	90.7	668.3	423.62	423.563	423.733	0.17	5	1	4	1	4	0			737.5	1623.4	832.7	1520.3	853.3	1461.9	849.3	1429.0	825.2	1396.2	4		856	1428	2875	5.1414	1	not	423.6744
OW	1	TOLD	479.6	1147.5	1674.5	106.1	136.2	1281.3	424.12	424.113	424.173	0.06	62	5	4	2	3	3			479.6	1147.5	477.3	1053.4	475.9	980.2	470.8	898.3	469.3	848.5	6		480	868	2721	62.54233	1	told	424.1559
AY	1	NIGHT	660.8	1457.1	2584.2	76.6	112.0	137.6	424.593	424.564	424.713	0.149	47	1	4	1	4	0			654.4	1464.3	642.8	1595.5	599.9	1811.9	534.3	1943.6	486.4	1936.5	5		660	1471	2562	47.1414	1	night	424.5975
OW	1	DON'T	589.1	1636.6	2540.1	58.2	126.1	266.5	425.095	425.074	425.224	0.15	62	4	4	2	3	0			606.2	1564.4	609.3	1438.2	595.6	1285.1	551.1	1159.5	548.7	1151.1	5		610	1441	2490	62.44233	1	don't	425.126
AH	1	SUNDAY	615.7	1191.3	1843.5	99.2	86.0	682.2	428.533	428.51	428.58	0.07	6	4	4	2	3	4			615.8	1176.7	615.1	1194.1	600.8	1235.7	580.9	1279.3	543.8	1320.5	6		624	1210	2032	6.44234	1	Sunday	428.5362
AY	1	NIGHT	675.7	1460.6	2453.2	79.5	104.9	685.9	428.849	428.789	428.979	0.19	47	1	4	1	4	0			665.3	1391.5	674.1	1506.7	615.6	1746.3	509.0	1906.8	455.7	1915.1	5		675	1428	2555	47.1414	1	night	428.8439
AO	1	BEFORE	504.4	816.9	2382.4	119.6	95.8	553.5	430.916	430.883	430.983	0.1	64	6	4	2	1	0			508.3	798.6	506.5	818.8	523.3	836.5	547.5	887.8	577.6	970.3	5		524	833	2174	64.6001	1	(be)fore	430.9336
ER	1	GIRL	468.4	1290.6	1704.4	92.7	140.9	140.9	436.151	436.108	436.238	0.13	94	5	4	2	6	0			430.2	1358.9	471.7	1285.1	495.4	1242.7	519.6	1207.0	549.4	1150.8	5		491	1257	1676	94.6005	1	girl	436.1673
AO	1	ALBANY	646.6	940.6	2732.7	51.6	91.7	759.9	437.547	437.487	437.667	0.18	53	5	4	2	0	5			741.4	1323.5	650.3	941.1	664.2	927.6	629.4	893.6	605.5	859.5	5		672	931	2453	53.54205	1	Albany	437.5733
EH	1	SAID	571.6	1641.1	2562.1	49.0	83.2	191.2	439.548	439.525	439.595	0.07	2	1	4	2	3	0			573.2	1636.1	570.6	1640.8	553.5	1638.8	527.9	1628.2	500.1	1614.3	4		583	1652	2565	2.1423	1	said	439.5462
AH	1	SOMETHING	640.7	1236.7	3335.9	117.6	91.1	794.8	439.752	439.735	439.785	0.05	6	4	1	2	3	4			630.7	1253.8	640.7	1236.7	646.6	1206.4	643.2	1180.7	637.9	1158.9	4		640	1213	2059	6.41232	1	something	439.757
OY	1	POINTED	561.0	1072.6	2021.2	158.2	88.0	343.2	441.906	441.873	441.973	0.1	61	4	4	2	1	1			562.3	961.1	561.2	1094.2	565.0	1292.4	572.5	1509.7	552.3	1620.7	6		567	949	2050	61.44213	1	pointed	441.8938
AE	1	HAVE	704.7	1845.8	3826.2	139.0	90.8	944.9	442.506	442.483	442.552	0.069	3	3	2	2	0	0			716.9	1883.5	702.6	1841.8	691.0	1812.5	680.1	1795.8	667.2	1785.2	3		680	1778	2313	3.322	1	have	442.5063
AE	1	ACCENT	650.5	1839.6	3166.6	95.5	157.3	1146.0	442.715	442.672	442.802	0.13	3	1	6	1	0	4			627.1	1790.0	650.1	1845.6	646.0	1855.1	653.8	1871.0	657.0	1896.2	4		647	1852	2974	3.16104	1	accent	442.7228
EH	1	SAID	542.4	1635.6	2535.3	48.7	77.7	2266.8	444.508	444.491	444.541	0.05	2	1	4	2	3	0			539.6	1623.8	542.4	1635.6	539.9	1652.3	525.0	1658.9	499.2	1661.1	5		547	1660	2624	2.1423	1	said	444.5149
OW	1	NO	573.6	1575.2	2376.5	108.9	111.4	415.3	444.625	444.611	444.71	0.099	63	0	0	0	4	0			593.2	1537.9	603.9	1387.8	602.6	1239.1	604.8	1125.8	605.9	1060.9	5		664	1203	3059	62.0004	1	no	444.6687
OW	1	DON'T	637.8	1457.0	2406.5	138.9	274.3	579.2	444.842	444.83	444.88	0.05	62	4	4	2	3	0			637.8	1457.0	652.7	1401.5	662.4	1317.4	653.5	1250.1	642.9	1205.9	4		671	1268	3014	62.44233	1	don't	444.8596
AE	1	ACCENT	663.4	1760.7	2728.4	132.6	341.0	944.9	445.194	445.161	445.26	0.099	3	1	6	1	0	4			646.2	1774.4	669.5	1762.2	692.5	1727.3	678.6	1756.3	641.2	1799.1	4		689	1766	2863	3.16104	1	accent	445.2043
IY	1	SHE	341.1	1962.2	2419.7	112.0	92.3	2574.0	446.674	446.534	446.955	0.421	12	0	0	0	5	0			357.2	1977.8	342.3	1961.2	352.0	1933.9	350.8	1750.2	343.3	1873.9	5		375	1985	3066	12.0005	1	she	446.5989
AY	1	I	735.6	1252.2	2366.1	78.7	92.6	495.4	448.149	448.108	448.238	0.13	41	0	0	0	0	0			782.0	1482.1	733.3	1247.4	731.5	1295.5	710.5	1448.8	629.3	1682.4	5		789	1342	3417	41.0006	1	I	448.173
EY	1	MADE	430.0	1926.2	2408.9	73.3	101.7	557.5	449.16	449.148	449.228	0.08	21	1	4	2	2	0			427.4	1963.4	416.9	2003.5	411.0	2011.8	409.6	1988.4	403.9	1946.1	5		427	2035	3159	21.1422	1	made	449.1773
AH	1	FUN	619.4	1144.5	2194.4	72.8	69.9	446.4	449.37	449.347	449.417	0.07	6	4	4	2	1	0			602.0	1105.9	620.9	1149.4	632.1	1199.5	634.1	1233.9	630.1	1256.2	5		718	1284	3022	6.4421	1	fun	449.3909
AO	1	ALL	571.0	859.3	2247.1	64.8	81.6	849.9	449.557	449.517	449.637	0.12	53	5	4	2	0	0			554.5	849.3	571.1	858.8	577.6	849.4	584.1	861.9	585.7	857.3	6		590	874	2419	53.542	1	all	449.5932
AY	1	TIME	807.7	1459.1	2572.8	250.0	278.9	1740.7	449.856	449.828	449.987	0.159	41	4	1	2	3	0		s	802.2	1431.5	764.5	1358.5	712.0	1358.3	689.4	1444.9	670.9	1606.2	4		803	1386	2731	41.4123	1	time	449.8695
IY	1	PEOPLE	379.1	2025.3	2859.2	143.4	119.4	384.1	450.224	450.197	450.277	0.08	11	1	1	1	1	1			375.5	2021.0	379.3	2026.0	389.8	2025.1	387.0	1971.7	778.3	2250.9	4		390	2035	2845	11.11111	1	people	450.2314
AO	1	ALBANY	664.2	1158.8	2592.4	138.3	234.0	589.5	450.801	450.778	450.848	0.07	53	5	4	2	0	5			661.7	1193.5	665.0	1154.1	665.5	1121.1	657.6	1073.2	660.6	1027.4	5		668	1156	2670	53.54205	1	Albany	450.8055
EH	1	SAYS	536.0	1485.6	2537.2	39.1	224.5	372.4	453.784	453.764	453.824	0.06	2	3	4	2	3	0			532.2	1503.8	535.6	1483.9	532.2	1460.9	525.9	1424.0	518.4	1396.6	5		537	1537	2801	2.3413	1	says	453.7912
EH	1	DEFINITELY	652.2	1624.8	2931.8	75.6	93.8	545.6	459.877	459.847	459.937	0.09	2	3	2	1	3	2			608.4	1654.8	658.9	1619.8	688.4	1584.3	695.8	1553.2	690.4	1527.3	4		696	1570	2775	2.32132	1	definitely	459.8966
AH	1	ENUNCIATE	608.1	1452.2	2553.1	92.6	106.0	699.1	468.252	468.229	468.298	0.069	6	4	4	2	4	5			537.6	1506.8	610.5	1445.3	627.7	1376.9	629.9	1342.1	613.5	1337.8	5		650	1356	2985	6.44244	1	(e)nunciate	468.2769
AO	1	MORE	525.3	781.9	1991.3	136.0	129.7	614.3	468.852	468.778	468.999	0.221	64	6	4	2	2	0			486.2	766.8	524.4	783.2	513.7	797.9	528.3	841.2	572.3	970.9	6		579	783	2199	64.6002	1	more	468.8824
AA	1	HARSHER	714.1	1152.5	2047.7	81.6	82.7	147.2	472.195	472.169	472.248	0.079	44	6	4	2	0	4			729.4	1158.9	712.0	1155.0	702.7	1169.6	687.4	1193.6	663.9	1227.6	5		700	1176	1916	44.60004	1	harsher	472.2129
AY	1	STYLE	787.6	1321.7	2651.6	70.4	93.6	311.8	473.734	473.659	473.949	0.29	41	5	4	2	3	0		s	766.8	1368.0	780.2	1325.5	787.6	1321.7	770.1	1509.2	695.3	1627.6	5		775	1328	2655	41.5423	1	style	473.7527
AY	1	STYLE	825.0	1350.2	2871.7	106.1	104.3	507.8	478.505	478.445	478.685	0.24	41	5	4	2	3	0		s	808.5	1422.1	807.5	1294.3	811.3	1297.2	833.1	1450.9	739.1	1645.6	4		783	1275	2408	41.5423	1	style	478.5348
UW	1	SCHOOL	343.7	795.1	2060.9	84.2	68.3	296.2	506.054	506.014	506.134	0.12	72	5	4	2	6	0			340.5	815.9	344.3	791.5	352.8	765.5	360.2	791.4	385.6	846.0	5		349	769	2131	72.5426	1	school	506.0661
OW	1	GO	503.5	1453.2	2076.2	54.2	136.3	241.6	506.377	506.363	506.483	0.12	63	0	0	0	6	0			507.3	1371.4	505.0	1283.2	493.1	1264.9	459.2	1259.8	400.1	1306.9	5		506	1283	2035	62.0006	1	go	506.4023
UW	1	TO	371.5	1782.5	2196.0	99.4	226.9	621.3	506.6	506.593	506.784	0.191	73	0	0	0	3	0			359.0	1688.2	348.7	1510.7	349.7	1427.2	350.9	1237.9	375.0	1169.3	5		357	1573	1973	73.0003	1	to	506.6445
EH	1	VERY	499.8	1629.6	2094.2	62.1	90.5	329.3	507.176	507.153	507.223	0.07	2	6	4	2	1	1			488.1	1610.5	501.0	1630.9	496.3	1531.5	493.5	1314.2	488.7	1283.5	6		498	1641	2105	2.60011	1	very	507.1772
EH	1	DRESS	574.1	1616.1	3425.2	103.4	162.4	1500.1	507.814	507.794	507.854	0.06	2	3	4	1	8	0			557.8	1655.6	574.9	1610.5	584.0	1564.2	594.2	1530.9	602.4	1512.8	4		584	1441	1987	2.3418	1	dress	507.8311
OW	1	CODE	504.2	1283.3	2108.2	79.0	78.5	319.1	508.061	508.054	508.194	0.14	62	1	4	2	6	0			476.1	1229.6	463.5	1191.3	451.3	1159.4	423.0	1199.9	403.6	1305.3	6		462	1209	2202	62.142	1	code	508.0846
AE	1	HAVE	612.2	1768.0	3219.4	104.9	99.8	745.3	508.917	508.897	508.957	0.06	3	3	2	2	0	0			612.0	1777.8	612.1	1767.1	607.4	1760.5	594.7	1756.0	585.8	1761.0	4		589	1736	2332	3.322	1	have	508.8994
AH	1	BUTTON	613.8	1098.6	2287.9	54.1	73.4	176.0	509.329	509.296	509.396	0.1	6	1	4	1	1	1			588.2	1062.7	616.3	1105.2	624.9	1165.9	622.1	1249.8	620.3	1380.5	5		624	1120	2310	6.14111	1	button	509.3368
AW	1	DOWN	627.9	1577.0	1795.4	49.5	419.6	1914.3	509.591	509.556	509.696	0.14	42	4	4	2	3	0			617.1	1574.9	660.4	1399.8	670.8	1337.8	637.0	1251.5	610.3	1242.6	6		721	1461	2551	42.4423	1	down	509.6331
ER	1	SHIRTS	438.4	1352.7	1644.1	49.9	164.8	216.1	509.903	509.856	509.997	0.141	94	1	4	1	5	3			438.9	1408.1	438.1	1347.9	428.5	1304.0	416.8	1315.5	406.9	1428.2	6		425	1306	1556	94.60053	1	shirts	509.9265
AA	1	COLLAR	723.1	1310.8	2901.1	93.5	143.5	760.9	510.386	510.346	510.467	0.121	5	5	4	2	6	1			751.8	1383.3	721.3	1303.0	710.7	1252.4	701.6	1224.7	690.2	1205.7	4		702	1224	2671	5.54201	1	collar	510.4137
OY	1	BOYS	461.1	711.9	2367.8	192.3	94.9	319.1	513.245	513.188	513.359	0.171	61	3	4	2	1	0			570.0	668.4	457.6	724.1	534.4	881.1	502.1	1139.0	455.7	1492.0	5		516	710	2246	61.0021	1	boys	513.2171
AE	1	AND	594.6	2038.4	2683.5	106.8	177.6	1080.8	513.532	513.449	513.698	0.249	3	4	4	2	0	3			641.8	2009.4	588.8	2038.5	555.1	2037.9	563.4	2041.5	577.2	1931.8	5		585	2115	3200	3.44203	1	and	513.5618
ER	1	GIRLS	460.9	1241.6	1544.2	85.1	114.6	119.6	513.865	513.808	513.978	0.17	94	5	4	2	6	3			430.2	1334.2	462.9	1236.9	477.5	1229.3	481.5	1221.1	500.3	1202.1	5		475	1221	1560	94.60053	1	girls	513.8795
AE	1	MATTER	626.9	1562.5	2178.2	50.5	109.5	767.5	514.518	514.498	514.558	0.06	3	1	4	1	2	1			624.3	1547.5	627.2	1563.5	624.7	1570.3	616.8	1570.0	604.0	1568.6	5		626	1594	2861	3.14121	1	matter	514.5376
EH	1	SEX	626.1	1483.4	2535.0	33.0	197.7	517.0	515.008	514.978	515.068	0.09	2	1	6	1	3	3			594.4	1483.3	628.6	1482.1	655.0	1482.5	664.2	1495.1	644.9	1516.9	5		670	1526	2688	2.16133	1	sex	515.022
EY	1	HATE	493.1	1999.6	2873.9	131.4	136.5	402.3	516.048	516.036	516.176	0.14	21	1	4	1	0	0			484.6	2015.1	437.6	2023.1	400.5	2013.1	397.4	2065.7	379.3	2052.6	5		463	2041	3188	21.141	1	hate	516.0775
OW	1	THOSE	471.3	1447.7	2204.4	46.6	66.8	254.1	516.273	516.266	516.386	0.12	62	3	4	2	3	0			460.5	1340.7	442.4	1221.3	429.6	1163.9	416.1	1206.4	400.9	1377.2	6		481	1442	2455	62.3423	1	those	516.2883
ER	1	SHIRTS	460.3	1499.5	1832.7	50.9	188.6	157.7	516.573	516.526	516.666	0.14	94	1	4	1	5	3			464.6	1528.1	458.2	1495.9	448.4	1455.8	444.7	1480.6	421.6	1521.5	6		454	1490	1813	94.60053	1	shirts	516.5647
UH	1	LOOK	469.6	1193.0	2293.4	67.4	47.1	504.4	517.569	517.546	517.616	0.07	7	1	6	1	7	0			480.5	1185.5	467.7	1193.1	438.5	1178.5	410.7	1147.3	530.2	1374.4	5		486	1185	2443	7.1617	1	look	517.5576
AE	1	SACKS	655.7	1780.6	4004.9	50.8	276.7	370.7	518.115	518.055	518.236	0.181	3	1	6	1	3	3			662.0	1820.4	657.8	1791.6	688.2	1930.0	703.6	2073.4	694.5	1856.9	3		650	1695	3047	3.1613	1	sacks	518.116
AE	1	CAN'T	485.6	2033.8	2855.3	99.8	132.6	503.9	519.334	519.308	519.387	0.079	33	4	4	2	6	3			472.3	2029.5	488.1	2034.5	495.6	2042.4	502.2	2042.6	497.4	2039.0	5		503	2064	2919	3.44203	1	can't	519.351
AY	1	TIE	718.4	1269.3	2031.6	65.0	88.7	1558.1	519.788	519.717	519.897	0.18	41	0	0	0	3	0			716.3	1252.8	718.3	1254.9	708.6	1370.4	656.4	1567.7	603.5	1472.0	6		817	1310	2803	41.0003	1	tie	519.7627
AA	1	BOTTOM	702.6	1218.9	3299.8	111.8	147.1	782.5	520.314	520.257	520.427	0.17	5	1	4	1	1	1			709.1	1209.6	702.0	1219.6	706.2	1247.2	704.9	1261.3	667.3	1303.3	4		717	1216	3364	5.14111	1	bottom	520.3012
ER	1	GIRLFRIEND	468.3	1205.3	1480.9	66.4	68.2	67.8	521.773	521.736	521.846	0.11	94	5	4	2	6	4			448.5	1256.0	469.4	1203.0	482.5	1157.8	498.3	1114.0	517.7	1028.2	6		482	1228	1498	94.60051	1	girlfriend	521.7755
AE	1	JAN	563.9	1978.1	2751.6	88.1	116.7	1747.3	522.303	522.246	522.416	0.17	33	4	4	2	5	0			555.2	1957.0	564.1	1979.5	570.2	1984.2	572.1	1978.7	586.6	1955.5	5		566	1976	2806	3.4425	1	Jan	522.2969
EH	1	DETENTION	668.7	1737.3	2880.0	180.2	172.5	528.8	522.87	522.847	522.916	0.069	2	4	4	2	3	4			655.0	1702.7	668.5	1741.3	657.9	1781.9	640.6	1805.2	611.3	1810.7	4		637	1752	2831	2.44234	1	(de)tention	522.8852
AE	1	THAT	628.5	1674.6	2874.4	30.5	309.3	328.3	523.344	523.287	523.457	0.17	3	1	4	1	3	0			624.2	1725.0	629.8	1683.1	650.7	1752.5	654.6	1652.7	642.2	1669.1	5		614	1754	2833	3.1413	1	that	523.324
AE	1	HAD	590.6	1792.2	2878.4	119.3	141.4	347.1	524.081	524.055	524.134	0.079	3	1	4	2	0	0			595.5	1798.7	588.4	1789.2	569.0	1772.9	531.5	1737.4	474.5	1705.8	4		596	1799	2941	3.142	1	had	524.0661
EY	1	STAY	492.3	1817.6	2687.9	59.0	68.2	349.6	524.426	524.374	524.634	0.26	22	0	0	0	3	0			492.3	1817.6	481.6	1868.6	466.3	1903.1	429.1	1945.9	407.8	1988.9	5		489	1868	2774	22.0003	1	stay	524.4479
IH	1	SIX	464.7	1629.3	2428.0	44.9	170.3	321.3	525.074	525.054	525.115	0.061	1	1	6	1	3	3			445.9	1590.8	467.4	1633.0	486.6	1667.3	496.6	1707.5	488.5	1741.9	6		486	1724	2332	1.16133	1	six	525.0975
AE	1	AND	566.5	2021.7	3197.6	117.9	118.5	482.2	526.28	526.233	526.374	0.141	3	4	4	2	0	3			474.2	1998.3	566.4	2025.0	571.2	2039.9	562.2	2043.9	533.9	2016.2	4		555	1988	2836	3.44203	1	and	526.2955
AA	1	GOT	628.0	1796.0	3675.5	254.9	165.4	459.8	526.554	526.534	526.594	0.06	5	1	4	1	6	0			597.4	1845.5	631.3	1789.4	652.9	1727.1	664.4	1677.0	665.9	1636.6	3		639	1547	2432	5.1416	1	got	526.5832
AA	1	SOCKS	733.2	1360.1	2768.8	85.8	144.7	614.0	527.07	527.014	527.183	0.169	5	1	6	1	3	3			689.1	1459.8	738.5	1351.6	751.9	1305.3	747.2	1298.3	762.8	1444.6	4		751	1296	2461	5.1613	1	socks	527.0932
OW	1	NO	444.7	1473.9	2528.3	135.9	469.7	1221.6	527.458	527.443	527.564	0.121	63	0	0	0	4	0			492.6	1419.3	497.6	1269.8	472.2	1091.4	440.9	926.4	440.0	838.5	5		479	1139	2174	62.0004	1	no	527.4992
AO	1	HALL	614.7	932.0	1975.2	97.2	101.7	497.0	528.955	528.912	529.041	0.129	53	5	4	2	0	0			610.0	938.5	615.6	931.3	619.7	925.2	613.1	917.4	603.1	893.0	6		703	984	2266	53.542	1	hall	528.9564
AA	1	MONITOR	688.7	1232.8	1512.0	98.6	135.0	1022.4	529.204	529.161	529.291	0.13	5	4	4	2	2	2			692.4	1222.8	688.2	1234.9	689.9	1265.5	683.9	1305.7	661.8	1253.1	6		722	1270	2840	5.44222	1	monitor	529.21
AO	1	STALKS	652.0	1140.2	2378.6	75.3	101.7	261.4	529.915	529.861	530.022	0.161	53	1	6	1	3	3			594.0	1227.7	653.7	1129.8	646.6	1005.5	646.8	1031.0	653.6	1134.7	5		662	1061	2368	53.1613	1	stalks	529.9279
IY	1	SEE	350.0	1940.4	2915.0	121.5	97.3	227.3	530.911	530.878	530.977	0.099	12	0	0	0	3	0			358.2	1920.2	347.9	1943.2	341.5	1955.8	337.5	1955.8	336.4	1968.8	5		342	1949	3082	12.0003	1	see	530.9408
AW	1	OUT	677.5	1190.6	2038.5	55.0	130.1	427.7	531.375	531.347	531.477	0.13	42	1	4	1	0	0			677.2	1192.5	687.9	1206.8	686.5	1258.6	660.5	1269.5	617.1	1276.0	5		683	1180	2067	42.141	1	out	531.3881
AO	2	UNIFORM	574.3	702.8	1943.9	231.2	260.0	706.7	531.907	531.867	531.988	0.121	64	6	4	2	1	3			516.5	715.6	569.7	716.6	537.5	826.3	547.7	958.8	568.3	1158.0	6		597	728	1977	54.6001	1	(uni)form	531.9137
AE	1	LAST	677.8	1657.5	3062.1	111.7	126.0	541.8	532.747	532.717	532.807	0.09	33	3	4	1	7	0			677.5	1646.4	678.2	1660.1	680.5	1715.4	656.6	1746.9	617.6	1744.2	4		661	1674	2411	3.34173	1	last	532.7655
AA	1	JOHN	713.0	1490.6	2345.3	139.5	142.5	1016.8	533.409	533.376	533.476	0.1	5	4	4	2	5	0			695.0	1527.0	714.9	1488.1	715.5	1493.6	703.7	1527.1	665.7	1585.7	5		719	1485	2258	5.4425	1	John	533.408
EH	1	SUSPENDED	635.0	1580.1	2667.2	100.1	128.8	948.4	533.96	533.937	534.006	0.069	2	4	4	2	1	4			633.0	1562.7	634.7	1581.9	630.0	1601.9	619.8	1615.7	605.5	1621.2	4		629	1629	2089	2.44213	1	(su)spended	533.9807
EH	1	SAID	525.0	1606.7	2726.2	59.3	133.7	528.8	534.797	534.777	534.837	0.06	2	1	4	2	3	0			512.2	1627.6	525.6	1604.0	525.3	1570.4	512.9	1529.8	473.2	1490.0	4		526	1575	2569	2.1423	1	said	534.7998
EH	1	DRESS	578.9	1377.2	1951.3	48.9	84.1	136.1	535.126	535.106	535.167	0.061	2	3	4	1	8	0			561.7	1371.8	580.2	1378.3	586.6	1390.2	581.1	1405.4	573.1	1413.3	6		578	1372	1969	2.3418	1	dress	535.1302
OW	1	CODE	509.9	1292.4	1985.2	247.7	195.0	557.0	535.35	535.337	535.487	0.15	62	1	4	2	6	0			479.8	1213.3	470.9	1176.6	429.4	1076.1	394.3	1073.3	351.7	1127.0	5		463	1140	2069	62.142	1	code	535.3952
AH	1	SUCKS	607.6	1250.7	2233.7	30.8	150.7	563.7	535.69	535.657	535.757	0.1	6	1	6	1	3	3			579.5	1296.3	610.3	1243.0	623.0	1206.3	624.8	1198.7	618.2	1216.2	6		623	1204	2834	6.1613	1	sucks	535.7057
AY	1	I	759.7	1310.4	2470.8	77.5	119.1	464.2	537.011	536.953	537.074	0.121	41	0	0	0	0	0		s	864.5	1542.7	730.0	1233.7	759.5	1317.7	743.6	1395.2	705.9	1455.9	5		748	1385	2608	41.0006	1	I	537.0291
IY	1	SEE	389.7	1889.6	2606.3	160.4	100.0	276.1	537.307	537.274	537.374	0.1	12	0	0	0	3	0			396.6	1845.3	388.9	1893.5	369.6	1857.7	361.4	1631.2	373.5	1510.4	6		367	1921	2782	12.0003	1	see	537.3168
AO	1	WRONG	623.3	1120.0	1859.9	82.2	75.3	625.0	537.693	537.673	537.733	0.06	53	4	6	2	7	0			618.5	1105.0	624.2	1122.6	629.3	1149.1	632.1	1176.3	624.8	1185.1	6		632	1143	1979	53.46273	1	wrong	537.7
AE	1	THAT	605.3	1665.8	2836.7	41.7	96.3	1099.9	537.986	537.933	538.093	0.16	3	1	4	1	3	0			582.7	1681.1	608.7	1668.4	629.2	1663.8	639.8	1663.7	613.1	1696.8	4		625	1663	2541	3.1413	1	that	537.9992
IY	1	EVEN	323.7	2046.7	3290.5	208.7	580.5	158.3	538.586	538.553	538.653	0.1	11	3	2	2	0	1			216.2	1936.8	326.3	2040.3	318.6	1971.9	333.5	1925.3	354.5	1839.7	5		320	1987	3246	11.32201	1	even	538.5975
AA	1	FATHER	728.8	1247.9	3300.0	134.3	138.7	2302.7	539.052	538.982	539.192	0.21	43	3	3	2	1	1			710.4	1253.1	728.5	1248.7	717.3	1241.1	673.4	1221.8	575.8	1214.4	4		706	1220	2487	43.33111	1	father	539.0789
AE	1	THAT	622.6	1567.5	2972.0	51.8	131.8	1073.6	539.626	539.582	539.713	0.131	3	1	4	1	3	0			615.4	1572.6	623.0	1567.5	621.0	1626.2	629.1	1600.4	496.1	1510.0	4		628	1549	2688	3.1413	1	that	539.6274
OW	1	KNOW	522.5	1514.0	2085.0	100.3	134.6	351.8	541.173	541.155	541.266	0.111	63	0	0	0	4	0			532.9	1460.6	548.1	1255.1	539.8	1098.6	511.7	941.1	469.4	870.6	5		551	1209	2190	62.0004	1	know	541.1986
IY	1	MEAN	459.5	2063.5	2887.8	183.3	299.4	1003.6	541.542	541.516	541.595	0.079	11	4	4	2	2	0			439.4	2008.0	465.0	2069.3	473.1	2104.5	469.0	2183.0	471.7	2226.6	4		487	2017	2692	11.4422	1	mean	541.5576
IH	1	SICK	446.7	1781.7	2701.6	103.6	133.8	867.3	542.586	542.569	542.619	0.05	1	1	6	1	3	0			445.6	1754.9	446.7	1781.7	445.1	1836.3	437.3	1879.8	417.2	1910.2	4		448	1738	2464	1.1613	1	sick	542.5846
AE	1	THAT	601.8	1661.7	2816.9	40.3	139.1	388.1	542.839	542.809	542.899	0.09	3	1	4	1	3	0			590.5	1603.1	602.1	1665.7	600.1	1680.6	589.8	1667.4	576.6	1630.1	5		602	1677	2848	3.1413	1	that	542.8411
